pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,player_name,batter,pitcher,zone,stand,p_throws,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension
null,2020-08-15,84.4,-3.46,-3.46,5.14,Luis Arraez,650333,676604,5,L,R,0.6,-0.1,0.26,2.58,7.38355015148597,-122.701490503069,0.612554624144978,4.84337261071021,23.6336524274467,-33.5528236707145,84.1,2691,6.1
null,2020-08-15,84.2,-3.31,-3.31,5.34,Luis Arraez,650333,676604,11,L,R,0.6,-0.1,-1.09,2.82,3.87865542561972,-122.721264806027,0.688613632278575,5.77805607902331,21.3672636483525,-33.8950488983996,84.1,2777,5.9
null,2020-08-15,93.2,-3.21,-3.21,5.49,Luis Arraez,650333,676604,11,L,R,-0.6,1.3,-1.75,5.36,5.01974875701071,-135.730858261833,2.44147330284234,-8.58266835285253,27.6433412957224,-16.3803617719995,92.7,2406,5.8
null,2020-08-15,79.7,-3.23,-3.23,5.36,Luis Arraez,650333,676604,4,L,R,1.1,-0.9,-0.65,2.35,3.50787287551746,-115.9752701355,1.84051099497958,9.44418843312494,23.1454184215044,-40.8865874841785,79,2936,5.9
null,2020-08-15,81.6,-3.17,-3.17,5.32,Luis Arraez,650333,676604,14,L,R,1,-0.6,0.59,0.49,6.4223217499341,-118.681734360467,-2.99379700607149,8.32756850848308,24.6240268660453,-37.7376212226902,80.8,2805,5.9
null,2020-08-15,93.9,-3.26,-3.26,5.45,Luis Arraez,650333,676604,4,L,R,-0.8,1.2,-0.32,2.58,9.20315613066534,-136.402596187691,-4.44220332834838,-11.4002718175447,28.4984759720428,-15.7809364570021,93.2,2303,5.9
null,2020-08-15,84,-3.29,-3.29,5.35,Miguel Sano,593934,676604,8,R,R,0.4,0.2,-0.22,1.57,6.22677219087297,-122.248642996165,-2.86472187283812,3.09201018701677,22.3634962428884,-29.460775485588,83.5,2777,5.8
null,2020-08-15,93.6,-2.98,-2.98,5.44,Miguel Sano,593934,676604,3,R,R,-0.7,1.6,0.5,3.06,10.4414957299158,-135.915576712379,-3.87826905229021,-10.9394741939436,29.7119938258062,-11.7927348793218,92.9,2464,6
null,2020-08-15,84.5,-3.13,-3.13,5.35,Miguel Sano,593934,676604,14,R,R,0.3,0.2,0.58,1.43,7.9699302019589,-122.937288303435,-3.21623410341288,1.69792011580298,22.4177040437707,-29.5990871936921,84.2,2691,5.9
null,2020-08-15,93.5,-3.11,-3.11,5.51,Miguel Sano,593934,676604,3,R,R,-0.5,1.5,0.74,3.61,10.9332678457242,-135.755820535384,-2.51397823257437,-8.39351720674856,29.7382946680259,-12.7260420998472,92.9,2435,6
null,2020-08-15,92.5,-3.12,-3.12,5.41,Marwin Gonzalez,503556,676604,1,L,R,-0.9,1.4,-0.66,3.41,8.14744115115844,-134.52677543402,-2.23852149654105,-12.5466059300079,28.6303450102822,-15.3947462243061,92,2325,6
null,2020-08-15,84.2,-3.3,-3.3,5.43,Marwin Gonzalez,503556,676604,1,L,R,0.6,0.1,-0.69,2.84,4.75198160762901,-122.589229054623,0.0946553261327772,5.5841181302679,23.2744192174571,-31.3287282424936,83.5,2690,5.7
null,2020-08-15,79.2,-3.19,-3.19,5.57,Marwin Gonzalez,503556,676604,13,L,R,1,-0.7,-0.99,2.11,2.97487000683121,-115.424295739138,0.413543025296558,8.12208029507589,20.9035445289388,-38.467430897093,78.6,2763,5.7
null,2020-08-15,85.8,-1.14,-1.14,5.8,Hunter Dozier,641531,543606,9,R,R,-0.8,0.4,0.36,2.05,5.06867972670556,-124.949492098139,-3.54066591411767,-8.8657459126191,21.7925325623241,-27.3609074805446,86.4,1244,6.3
null,2020-08-15,85.6,-1.11,-1.11,5.85,Hunter Dozier,641531,543606,13,R,R,-0.6,0.1,-1.04,1.22,1.31610383047299,-124.701599617002,-4.94223960240733,-6.21369900631907,22.0948663986637,-30.4026634488934,86.1,1222,6.3
null,2020-08-15,88.1,-0.95,-0.95,5.89,Hunter Dozier,641531,543606,14,R,R,0,0.7,1.17,2.54,5.11032768686964,-128.440865784799,-3.71877127800233,-0.571922607302368,22.0689117506199,-23.3435602304701,88.8,2223,6.2
null,2020-08-15,93.5,-1.11,-1.11,5.84,Hunter Dozier,641531,543606,12,R,R,-0.7,1.4,0.32,3.98,5.18894998426591,-136.155207419629,-2.22343745155111,-9.45571870680645,27.4538787218557,-14.237427764212,94.3,2296,6.5
null,2020-08-15,84,-0.85,-0.85,5.89,Hunter Dozier,641531,543606,14,R,R,0.3,0.1,1.79,0.52,5.42797809001701,-122.198566558905,-6.20648035777739,2.3580850506565,22.9898530528673,-30.5435125192616,84.1,2130,6.3
null,2020-08-15,76.9,-0.96,-0.96,6.02,Hunter Dozier,641531,543606,12,R,R,0.3,-0.5,1.13,2.61,3.82699845357276,-111.99721232192,0.629920010403737,2.11625135993841,18.7982738070396,-36.8303319522065,76.8,2259,6
null,2020-08-15,93.3,-1.05,-1.05,5.86,Hunter Dozier,641531,543606,12,R,R,-0.7,1.5,1.16,3.2,7.29813573867326,-135.744180026544,-4.41612140607556,-10.7250102876183,29.2327080025314,-12.5701855090829,93.1,2220,6.2
null,2020-08-15,86,-1.02,-1.02,5.87,Hunter Dozier,641531,543606,7,R,R,-1,0.4,-0.68,1.74,2.74816063568221,-125.283815990461,-4.32051131791132,-10.657685091605,22.9414171661471,-27.7782224942754,86.3,1432,6.2
null,2020-08-15,89.3,-1.12,-1.12,5.94,Salvador Perez,521692,543606,12,R,R,0.1,1,0.9,2.95,4.73874175066351,-130.147294930108,-3.49245471812922,0.289786190642851,24.1954174173962,-20.4096323992269,89.6,2236,6.1
null,2020-08-15,93.4,-1.14,-1.14,5.82,Salvador Perez,521692,543606,11,R,R,-0.8,1.3,-0.43,4.17,3.61667030851866,-135.994324164777,-1.43838848913879,-10.9209076967771,28.5599779029143,-15.5958105591107,93.6,2168,6.3
null,2020-08-15,93.5,-1.1,-1.1,5.85,Salvador Perez,521692,543606,12,R,R,-0.7,1.4,1.02,4.07,7.11753088222542,-136.028153261555,-1.91552663089373,-10.8388448314921,28.8277045815811,-14.6504800186034,93.6,2160,6.3
null,2020-08-15,88.1,-1.03,-1.03,5.93,Salvador Perez,521692,543606,14,R,R,0.1,0.8,1.08,2.24,4.90740294513605,-128.316246439493,-4.52923527002358,0.298432283015569,23.1940247168702,-23.1240501218259,88.5,2310,6.2
null,2020-08-15,84,-0.85,-0.85,5.94,Salvador Perez,521692,543606,14,R,R,0.5,0.4,1.46,1.09,4.39540884499147,-122.400756883773,-5.71545380529374,4.18633496113664,20.8187725123001,-27.5781409723,85,2209,6.6
null,2020-08-15,77.5,-0.91,-0.91,6.02,Jorge Soler,624585,543606,14,R,R,0.4,-0.8,1.19,1.63,3.79006902252483,-112.868454801448,-1.08430746539309,2.47424075572163,20.3515465531919,-38.6098078973443,77.3,2309,6.1
null,2020-08-15,93.4,-1.2,-1.2,5.82,Jorge Soler,624585,543606,6,R,R,-0.8,1.4,0.32,2.73,5.69621805920434,-135.876829684261,-5.31423847206163,-11.1185513206162,29.1053476444787,-13.8064300267215,93.6,2386,6.4
null,2020-08-15,88.7,-0.97,-0.97,5.92,Jorge Soler,624585,543606,14,R,R,0.3,0.9,1.68,1.49,5.77054240181601,-129.031586975277,-6.68558178449616,2.7078445999314402,24.1529838210381,-21.0145420022536,89.1,2190,6.3
null,2020-08-15,86.9,-0.92,-0.92,5.97,Jorge Soler,624585,543606,6,R,R,0.4,0.9,0.76,2.38,3.16031455027203,-126.70484492039,-4.36994233604508,4.10656902918546,21.9980471295573,-21.8296020071522,87.6,2119,6.3
null,2020-08-15,84.8,-0.95,-0.95,5.96,Jorge Soler,624585,543606,14,R,R,0.7,0.3,2.49,0.67,6.65862342657953,-123.350813608371,-6.75853312823219,6.02552592230794,22.5511293454318,-27.8142709539118,85.4,2175,6.5
null,2020-08-15,93.6,-1.19,-1.19,5.84,Jorge Soler,624585,543606,2,R,R,-0.5,1.5,-0.16,3.13,3.7709976448483,-136.283104782856,-4.54437833917163,-7.10895577347156,28.7596425088687,-12.899088318237,93.7,2206,6.2
null,2020-08-15,87.1,-1.12,-1.12,5.86,Whit Merrifield,593160,543606,14,R,R,0.7,0.6,0.34,1.22,2.1249209542867,-126.882835301499,-6.36979866119938,6.86946149626407,22.1654537399407,-24.3200306429699,87.4,2132,6.1
null,2020-08-15,93.3,-1.25,-1.25,5.8,Whit Merrifield,593160,543606,1,R,R,-0.9,1.2,-0.28,2.81,4.38056320222,-135.813279819607,-4.55618562304433,-11.7587810181939,27.3379778581834,-16.7254838913056,93.2,2137,6
null,2020-08-15,86,-1.2,-1.2,5.83,Whit Merrifield,593160,543606,9,R,R,-0.5,0.4,0.34,1.89,4.62086919788527,-125.353742559804,-3.95670941462446,-5.70687086492515,21.4620912578702,-27.8027639917209,87.1,1177,6.5
null,2020-08-15,93.3,-1.29,-1.29,5.79,Whit Merrifield,593160,543606,2,R,R,-0.8,1.5,-0.22,3.37,4.40862715770355,-135.770840734059,-3.73295662789151,-10.2566999049569,30.9475200905396,-13.1400642758502,92.9,2140,6.1
null,2020-08-15,84.3,-0.94,-0.94,5.97,Whit Merrifield,593160,543606,14,R,R,0.5,0.1,1.18,1.12,3.97020346136225,-122.679216896575,-5.21391227192941,4.16011390075295,22.7108301144798,-30.0062859044817,84.5,2047,6.3
null,2020-08-15,92.8,-1.13,-1.13,5.91,Whit Merrifield,593160,543606,11,R,R,-0.8,1.4,-0.6,4.08,2.99119190576686,-135.103829353066,-1.85592932146034,-9.89442150081726,29.7382277708351,-15.3776985511067,92.5,2128,6.1
null,2020-08-15,86.4,-0.89,-0.89,5.96,Whit Merrifield,593160,543606,14,R,R,0.4,0.7,1.85,-0.33,5.80797642830364,-125.525586881919,-10.2781415210386,2.90122719785141,19.8980009133028,-23.3380514065401,87.3,2134,6.5
null,2020-08-15,85.1,-0.99,-0.99,5.96,Whit Merrifield,593160,543606,14,R,R,0.6,0.6,1.18,2.03,3.95496165393534,-123.946630607195,-4.09230961840277,5.215465635145,22.3872691386645,-25.8985051166484,85.7,2103,6.4
null,2020-08-15,82.4,-1.03,-1.03,5.99,Whit Merrifield,593160,543606,2,R,R,0.4,0.3,-0.12,3.33,1.23530014143187,-120.104150812537,-0.15476632155859,4.07528069259434,19.9165644325824,-29.699422784897,83,2000,6.3
null,2020-08-15,94.6,-3.31,-3.31,5.17,Eddie Rosario,592696,676604,8,L,R,-0.9,1.2,0.26,1.65,11.275455172289,-137.303078149489,-6.14183926299871,-13.9713985824809,29.1196365376358,-15.8301907631658,94.2,2401,6.1
null,2020-08-15,93.7,-3.23,-3.23,5.34,Eddie Rosario,592696,676604,13,L,R,-1,1.2,-1.14,1.41,7.58850851973076,-136.128209285106,-7.06551498932526,-14.2645156277013,29.0383963748784,-15.618911688254,93.1,2427,6
null,2020-08-15,84.7,-3.38,-3.38,5.2,Eddie Rosario,592696,676604,5,L,R,0.5,-0.1,-0.01,2.23,6.89127011285074,-123.342929897767,-0.53246162242781,3.60557613878233,22.3915018725626,-32.8936705432117,84.5,2714,5.9
null,2020-08-15,83.9,-3.29,-3.29,5.38,Eddie Rosario,592696,676604,14,L,R,1.1,-0.5,2.08,-0.13,10.228955277836,-121.721327493223,-5.18385136453837,8.62546948809514,24.1245180646793,-36.7366577180901,83.2,2876,6
null,2020-08-15,85.1,-3.43,-3.43,5.19,Eddie Rosario,592696,676604,8,L,R,0.5,0.1,-0.26,1.55,6.46182384585058,-123.86834538968,-2.39091064237805,3.64489761564909,21.7446589429841,-31.4084978226377,84.9,2793,5.9
null,2020-08-15,86.9,-3.36,-3.36,5.36,Eddie Rosario,592696,676604,14,L,R,0.5,0,0.44,0.8,7.92832878564759,-126.28098912652,-4.79373419607725,4.04395126725928,24.8809549122697,-30.9709375092798,86,2871,5.7
null,2020-08-15,93.5,-3.4,-3.4,5.35,Eddie Rosario,592696,676604,11,L,R,-0.6,1.4,-0.42,3.92,9.00999346681097,-135.886391041649,-0.997373703809665,-9.90863411827528,29.5767265361404,-14.8475258292162,92.7,2381,5.9
null,2020-08-15,83.8,-3.46,-3.46,5.24,Eddie Rosario,592696,676604,9,L,R,0.7,0.3,0.58,1.83,7.86672063248136,-122.044108813668,-2.16301101073782,5.89696453046003,19.8600181168796,-29.006841887234,83.8,2792,5.9
null,2020-08-15,78.8,-3.4,-3.4,5.4,Eddie Rosario,592696,676604,4,L,R,1.3,-0.4,-0.63,2.43,3.50652123177268,-114.836670966035,0.9640277436749,11.2305468970933,20.0123095167427,-35.7516500630267,78.5,2856,5.9
null,2020-08-15,93.6,-3.04,-3.04,5.36,Nelson Cruz,443558,676604,4,R,R,-0.7,1.4,-0.43,2.75,8.13724681451602,-136.019355037553,-4.13796297523855,-9.85262320084466,29.3509289756541,-13.6729302253007,93.3,2376,6.1
null,2020-08-15,93.1,-3.16,-3.16,5.3,Nelson Cruz,443558,676604,12,R,R,-0.7,1.3,0.37,3.95,10.4630425910671,-135.356665611439,-0.606727656696221,-10.455523363287,26.7661004044352,-16.0240121510028,92.9,2341,6
null,2020-08-15,81.9,-3.28,-3.28,5.33,Nelson Cruz,443558,676604,6,R,R,0.7,-0.2,0.5,2.9,7.10914071350891,-119.129052671686,1.38953841237164,5.57539066083783,20.6145515803434,-34.6121954564858,81.4,2790,5.8
null,2020-08-15,93,-3.08,-3.08,5.38,Nelson Cruz,443558,676604,14,R,R,-0.8,1.2,1.44,1.97,13.2358036199022,-134.828080198989,-5.48088250949183,-12.53264374178,27.3555191699658,-16.9787157632995,92.6,2282,6.1
null,2020-08-15,91.5,1.39,1.39,5.39,Jorge Polanco,593871,642100,3,R,L,1.1,0.8,0.34,2.92,-5.04813140288601,-133.350358586941,-2.11660039661059,14.5839737461455,25.0545733164393,-22.604803521202,91.2,2125,5.7
null,2020-08-15,84.1,1.74,1.74,5.27,Jorge Polanco,593871,642100,13,R,L,-0.4,0,-1.45,0.61,-6.48824603925215,-122.35780197168,-4.49793596499986,-3.25318739915021,22.3749778287429,-31.2509940310499,83.9,2320,6
null,2020-08-15,91.2,1.58,1.58,5.2,Max Kepler,596146,642100,5,L,L,1.4,0.2,-0.25,2.55,-7.58658714181046,-132.610113952176,-1.2757059437496,18.1602067060629,28.2304381674931,-29.325182327595,90.9,1971,6.2
null,2020-08-15,84.4,1.59,1.59,5.14,Max Kepler,596146,642100,13,L,L,-0.5,0.2,-1.08,1.33,-5.24407370087618,-122.95652080459,-3.0375079990894,-3.99467249039341,21.9206525308608,-29.4859238611071,84.5,2412,6.1
null,2020-08-15,90.8,1.61,1.61,5.22,Max Kepler,596146,642100,14,L,L,1.4,0.3,1.43,2.33,-3.4100078172587,-132.291856569558,-2.13711094008255,16.9676604601496,25.720225928393,-27.8550563618372,90.9,2027,6.1
null,2020-08-15,91.7,1.48,1.48,5.4,Max Kepler,596146,642100,7,L,L,1.4,0.8,-0.42,2.07,-7.76473702108269,-133.395919071587,-4.30213017137653,18.0779680509551,25.9068157437551,-22.047229727786,91.8,2082,6.2
null,2020-08-15,83.9,1.64,1.64,5.22,Max Kepler,596146,642100,13,L,L,-0.3,0.5,-1.6,2.1,-6.95357233989074,-122.128630952482,-1.98163697330104,-1.49793085804923,20.4410019457035,-26.5211880113249,84.3,2399,6.2
null,2020-08-15,91.9,1.62,1.62,5.21,Max Kepler,596146,642100,13,L,L,0.9,1.1,-1.32,2.45,-9.28265917963951,-133.559677183532,-3.64680999215124,12.5026016844165,26.2473816579761,-17.7832252994124,91.6,2354,6
null,2020-08-15,90.2,1.57,1.57,5.29,Alex Avila,488671,642100,12,L,L,1.3,0.6,0.33,3.5,-5.84816738110082,-131.392128111622,0.190828607217123,16.525532385684,24.7454568777784,-25.6615536539639,90.2,1967,6
null,2020-08-15,91.4,1.56,1.56,5.27,Alex Avila,488671,642100,8,L,L,1.4,0.3,0.26,1.74,-6.29878371284328,-133.090596013894,-3.7686514144006,18.3592349510636,26.4529163655937,-27.5576124873409,91.1,1027,5.9
null,2020-08-15,91.2,1.58,1.58,5.26,Alex Avila,488671,642100,9,L,L,1.3,0.3,0.29,1.55,-5.91099773254243,-132.756892079353,-4.13097701547241,16.2386234211966,24.6860358113672,-28.0541015638219,91,1995,5.9
null,2020-08-15,82.6,1.62,1.62,5.2,Alex Avila,488671,642100,13,L,L,-0.3,0,-0.9,1.1,-5.10460985901148,-120.3261282557,-3.0056230029859,-2.28177384206015,20.4434662706335,-31.4289975907422,82.8,2334,6.1
null,2020-08-15,90,1.49,1.49,5.31,Alex Avila,488671,642100,4,L,L,1.4,0.4,-0.37,2.25,-7.42383571300778,-130.945192559652,-2.63294027811895,17.087339676346,23.9882553213567,-26.7229667435233,89.9,2034,5.9
null,2020-08-15,82.6,1.62,1.62,5.32,Alex Avila,488671,642100,13,L,L,-0.5,0.2,-1.11,2.36,-5.14990075321254,-120.35105859741,-0.676268734946585,-4.40016993576943,20.44917382609,-30.5482277723269,82.6,2292,6
null,2020-08-15,91.3,1.59,1.59,5.4,Alex Avila,488671,642100,12,L,L,0.9,1.2,1.18,2.78,-2.87751405494822,-133.058999618639,-3.38085901087928,10.9618271077703,25.9751037921654,-17.110862922306,91,2378,5.8
null,2020-08-15,85.1,-0.95,-0.95,5.9,Nicky Lopez,670032,543606,14,L,R,0.4,0.3,1.24,1.02,4.2602597126405,-123.919667407373,-5.86095493497149,3.8535451020568,20.9755891194583,-28.1506137008409,85.8,2131,6.3
null,2020-08-15,93.3,-1.45,-1.45,5.74,Nicky Lopez,670032,543606,11,L,R,-0.8,1.4,-0.73,3.47,3.66870867531193,-135.87671835863,-3.10038931376861,-11.1025875652316,29.7390844528668,-14.7971906666729,93.1,2217,6.1
null,2020-08-15,75.6,-1.22,-1.22,5.95,Nicky Lopez,670032,543606,14,L,R,0.7,-0.6,1.38,1.8,4.2370207780137,-110.166040528766,-0.615857720898502,4.66717980460338,18.3133045240718,-36.8205098820179,75.5,2280,6
null,2020-08-15,93.3,-1.39,-1.39,5.75,Nicky Lopez,670032,543606,11,L,R,-1.2,1.2,-0.71,3.14,4.39402984278752,-135.8423980994,-3.62249554285315,-15.8047291953214,28.3283782971716,-16.6943827460491,93.5,2225,6.3
null,2020-08-15,93.6,-1.45,-1.45,5.7,Adalberto Mondesi,609275,543606,13,L,R,-1.2,1.2,-1.03,2.4,3.61460866151704,-136.220763928127,-5.48081884443513,-15.2032146471307,27.9350219262454,-16.0078844008197,93.6,2139,6.2
null,2020-08-15,82.4,-1.46,-1.46,5.7,Adalberto Mondesi,609275,543606,13,L,R,-1.1,0.4,-1.43,-0.25,2.27651410803703,-119.967269218077,-7.76847085551591,-11.4226096786484,21.3374887749806,-27.3240323517037,82.7,1288,6.3
null,2020-08-15,83.7,-1.44,-1.44,5.75,Adalberto Mondesi,609275,543606,8,L,R,-0.6,0.3,-0.08,1.89,4.32381664588243,-121.91897123306,-3.2613204560686,-6.80211213302452,20.3626367911168,-28.4433526204582,84.1,1338,6.2
null,2020-08-15,91.4,-1.38,-1.38,5.77,Adalberto Mondesi,609275,543606,4,L,R,-0.7,1.3,-0.52,2.68,3.63336094918026,-133.171051594699,-4.68177609296586,-8.83521173905032,26.145589131785002,-16.4001614784084,91.6,2164,6.2
null,2020-08-15,85.6,-1.2,-1.2,5.75,Alex Gordon,460086,543606,5,L,R,-0.9,0.5,0.2,2.6,5.07220159094708,-124.774094952295,-2.33906585634727,-10.1517048073029,21.4323983785342,-26.3453765107171,86.1,1362,6.2
null,2020-08-15,92.7,-1.37,-1.37,5.78,Alex Gordon,460086,543606,11,L,R,-1,1.3,-0.94,3.18,3.21704438818345,-135.003998756482,-3.67941239712697,-12.5745116485427,26.8268452722723,-15.8945032666132,92.9,2156,6.2
null,2020-08-15,94.2,-2.26,-2.26,5.39,Byron Buxton,621439,453178,3,R,R,-0.9,1.4,0.53,3.24,9.19929612850156,-136.967822483677,-2.95371377425878,-12.6287115798616,27.445823561483,-14.4583848351612,95.1,2558,6.7
null,2020-08-15,86.1,-1.98,-1.98,5.47,Byron Buxton,621439,453178,13,R,R,-0.8,0.9,-0.35,-0.6,5.58785575568508,-125.009628577401,-10.1622133787965,-9.77562873868917,22.1807843820335,-20.631619778684,87,1737,6.7
null,2020-08-15,92.6,-2.25,-2.25,5.4,Byron Buxton,621439,453178,11,R,R,-1,1.3,-0.72,3.59,6.08126114742652,-134.857501588793,-1.76396089956171,-13.3374684072634,27.7976963974121,-15.6297629318305,93.2,2299,6.5
null,2020-08-15,93.6,-2.19,-2.19,5.31,Byron Buxton,621439,453178,8,R,R,-1,1.4,0.2,1.85,8.33250041424333,-135.932428890316,-6.32868952151485,-13.7799151680459,30.0832469203847,-13.2816923118652,94,2468,6.6
null,2020-08-15,93.3,-2.35,-2.35,5.26,Luis Arraez,650333,453178,13,L,R,-0.9,1.4,-1,1.74,5.58621529318607,-135.725231874243,-6.42404907951673,-12.8068677896261,27.8824503702597,-13.9032772323634,94.4,2476,6.8
null,2020-08-15,93.7,-2.31,-2.31,5.24,Luis Arraez,650333,453178,14,L,R,-0.8,1.4,1.29,1.93,11.0807616773474,-136.007389901194,-5.95720852605751,-12.0526072545229,28.6530989618457,-13.531425228809,94.3,2387,6.7
null,2020-08-15,93.3,-2.45,-2.45,5.22,Luis Arraez,650333,453178,7,L,R,-0.9,1.3,-0.59,1.75,6.79667945241125,-135.638872840902,-6.19268187137589,-12.5258992705188,27.7535748495856,-14.3360516773016,94,2447,6.6
null,2020-08-15,89,-2.37,-2.37,5.32,Luis Arraez,650333,453178,14,L,R,0.1,0.8,1.54,1.33,9.41096852358753,-129.383729122673,-5.44438760060115,-0.557854580570591,23.1853379150106,-22.7572800208022,89.8,2152,6.5
null,2020-08-15,91.8,-2.4,-2.4,5.25,Luis Arraez,650333,453178,12,L,R,-0.5,1.4,0.75,3.58,9.07041862479488,-133.466078476463,-1.45760398524487,-7.60668820810525,26.788469856455,-15.0822489045161,92.7,2347,6.7
null,2020-08-15,79.7,-2.39,-2.39,5.54,Luis Arraez,650333,453178,4,L,R,0.7,-1,-0.53,1.89,2.75510842188676,-116.081112109081,0.588531189059672,5.99527635829288,20.6127700558278,-41.6257660193933,80.2,2543,6.5
null,2020-08-15,93.5,-2.34,-2.34,5.21,Miguel Sano,593934,453178,14,R,R,-0.7,1.4,1.4,2.06,11.1145205642391,-135.77984081983,-5.62207302232111,-10.4125053137195,27.0895623744361,-13.2040741380622,94.2,2434,6.6
null,2020-08-15,92.8,-2.3,-2.3,5.29,Miguel Sano,593934,453178,1,R,R,-0.9,1.4,-0.79,3.6,5.81607244399221,-135.112044831924,-1.60981027444017,-12.0978283834745,27.9566913687455,-15.0126793726902,93.4,2443,6.5
null,2020-08-15,89.6,-2.41,-2.41,5.33,Miguel Sano,593934,453178,6,R,R,0.1,0.6,0.32,2.51,6.52127004199086,-130.449967918338,-2.34304388784803,0.219535425559816,24.707680472256,-24.7731831187039,90.4,2173,6.5
null,2020-08-15,90,-2.44,-2.44,5.27,Miguel Sano,593934,453178,14,R,R,-0.1,0.6,1.45,1.27,9.78213102141826,-130.730120182106,-5.28546065073726,-2.58517319775969,26.2140412929451,-24.0651813847908,90.3,2211,6.5
null,2020-08-15,90.4,-2.48,-2.48,5.31,Miguel Sano,593934,453178,14,R,R,0.1,0.8,1.47,1.37,9.7092215716444,-131.345155342447,-5.71822153096708,-0.958174565144437,24.8245724262383,-21.4590198627574,91.1,2155,6.5
null,2020-08-15,79.1,-2.46,-2.46,5.49,Marwin Gonzalez,503556,453178,8,L,R,1,-1.1,0.26,1.85,4.02761135741154,-115.085913433005,0.909879546269908,8.26000009815695,22.0126544764768,-42.1887836080474,79.1,2601,6.4
null,2020-08-15,93.7,-2.46,-2.46,5.32,Marwin Gonzalez,503556,453178,11,L,R,-0.6,1.3,-1.36,3.24,4.1836773668378,-136.545570475879,-2.55019205807351,-8.42739349888391,28.1841364610293,-15.6170571741742,94.3,2407,6.4
null,2020-08-15,79.2,-2.47,-2.47,5.48,Marwin Gonzalez,503556,453178,8,L,R,0.9,-1,-0.21,1.62,3.21386449819847,-115.260051447405,0.164260625708926,7.6425732378092,22.3127230989339,-40.9425680166778,79.4,2558,6.5
null,2020-08-15,79.5,-2.5,-2.5,5.46,Marwin Gonzalez,503556,453178,13,L,R,1.1,-1.1,-0.2,0.93,3.00193486401731,-115.782835197073,-1.05139177446262,9.17472508737416,21.8757225723637,-42.3601302926857,79.6,2638,6.4
null,2020-08-15,93.1,-2.37,-2.37,5.33,Marwin Gonzalez,503556,453178,4,L,R,-0.8,1.4,-0.58,2.35,6.46430040975449,-135.512378774927,-5.11257670101149,-11.5638603687464,26.4999471136537,-13.666765306072,94.2,2353,6.7
null,2020-08-15,93,-1.26,-1.26,5.83,Maikel Franco,596748,543606,3,R,R,-0.8,1.4,0.63,3.34,6.61735782163687,-135.285980570715,-3.71342258808552,-11.3835193367469,28.4714956875486,-14.1646655016913,93.1,2233,6.3
null,2020-08-15,93.1,-1.14,-1.14,5.89,Maikel Franco,596748,543606,12,R,R,-0.8,1.4,0.25,3.48,5.30090448886161,-135.602405571826,-3.61749552569744,-11.0331990441242,26.9528668671745,-13.7447148341149,93.2,2404,6.1
null,2020-08-15,88.9,-1.12,-1.12,5.96,Maikel Franco,596748,543606,14,R,R,0.2,1.1,1.06,1.84,4.98599105898936,-129.474357522048,-6.35664878579263,1.0637756818621,22.5794591694225,-19.2435635036919,89.5,2313,6.2
null,2020-08-15,88.2,-1,-1,5.87,Maikel Franco,596748,543606,14,R,R,0.4,0.9,1.64,1.52,5.55284740907991,-128.375244651694,-6.47027990030134,3.72052361634795,22.3197192217707,-20.9680064697463,88.7,2245,6.2
null,2020-08-15,92.7,-1.19,-1.19,5.91,Maikel Franco,596748,543606,2,R,R,-0.8,1.4,0.14,2.87,5.22173013835947,-134.898270931483,-5.06632614600453,-11.2901772661829,26.6358638913604,-14.2109025592947,92.8,2417,6.1
null,2020-08-15,76.1,-1.03,-1.03,6.07,Maikel Franco,596748,543606,14,R,R,0.6,-1,0.59,1.14,2.3086997624748,-110.841522651865,-1.60313616089585,4.60773464590674,18.2777090567708,-40.2197579548249,76.2,2350,6.1
null,2020-08-15,92.8,-1.1,-1.1,5.89,Ryan McBroom,643436,543606,3,R,R,-0.8,1.3,0.75,3.53,6.52903491020317,-135.10301787689,-3.19378922660036,-11.5002337135676,25.8974195052704,-15.3502223486657,93.1,2240,6.2
null,2020-08-15,93,-1.27,-1.27,5.84,Ryan McBroom,643436,543606,11,R,R,-1,1.4,-0.21,3.64,4.84887605111986,-135.440300443945,-3.0230503310925,-12.9360218327348,25.9444529685155,-14.2789689724937,93.5,2261,6.3
null,2020-08-15,91.9,-1.16,-1.16,5.91,Ryan McBroom,643436,543606,3,R,R,-0.8,1.3,0.69,3.46,6.33115569250207,-133.751420305622,-3.29508685502352,-10.5784023630905,26.1548976038333,-15.6327935260902,91.9,2304,6.1
null,2020-08-15,92.9,-1.32,-1.32,5.88,Ryan McBroom,643436,543606,11,R,R,-0.8,1.4,-0.52,3.96,3.77293451960002,-135.306562382999,-2.12442380447276,-10.5838355822429,28.2187376509826,-15.1934075766935,92.7,2285,6.1
null,2020-08-15,85,-1.03,-1.03,5.97,Hunter Dozier,641531,543606,4,R,R,-1,0.6,-0.61,2.84,2.92701627019383,-123.97822681626,-2.26814874333153,-10.6169784568802,20.863527378539,-26.0484670525442,85.7,1414,6.3
null,2020-08-15,75.1,-1.01,-1.01,6.06,Hunter Dozier,641531,543606,8,R,R,0.6,-0.8,0.22,1.88,1.55785655788532,-109.519091143886,-0.194109679947239,4.23472580792003,17.4034929710384,-38.8494305067154,75.2,2290,6
