pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,player_name,batter,pitcher,zone,stand,p_throws,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension
SI,2020-10-08,91.9,1.97,1.97,6.9,Brandon Lowe,664040,656756,2,L,L,1.4,1.1,0.26,2.78,-7.30376642592093,-133.39317187284001,-7.00875546482509,17.9282411963815,30.4658953791196,-17.2329394371506,91.6,2287,6.4
FF,2020-10-08,96.9,1.87,1.87,5.84,Corey Seager,608369,670970,2,L,L,0.8,1.2,0,3,-6.93043443817096,-140.910475292464,-4.83658563230225,12.6764707795949,31.5521671277918,-15.0171105453138,97.3,2291,6.5
FF,2020-10-08,87.8,-1.31,-1.31,6.21,Khris Davis,501981,425844,9,R,R,0.1,1.3,0.54,2.01,4.31300189103362,-127.835199564176,-6.7041306224457,-0.0815585653541129,23.3462608090773,-17.1059503428744,87.8,2322,6
CU,2020-10-08,82.9,-1.49,-1.49,5.84,Jesus Aguilar,542583,657140,13,R,R,0.9,-0.5,-1.25,1.76,-1.31251294152111,-120.726756058489,-1.82689027643597,9.502788381638,23.9018447936209,-37.0994140169456,82.7,2664,6.1
SI,2020-10-08,93.1,-1.45,-1.45,5.68,Corey Dickerson,572816,657140,9,L,R,-1.4,0.5,0.5,1.84,8.12152452158591,-135.303470576619,-5.07619519469204,-19.2088882764182,30.9042742080683,-25.3793427192591,92.9,2231,6.3
CU,2020-10-08,81.7,1.84,1.84,6.89,Brandon Lowe,664040,656756,13,L,L,-0.2,-0.2,-0.99,-0.32,-5.99742180583476,-118.630477079939,-9.23496109228365,-0.79683900558838,20.8297519225996,-32.9291851776728,81.9,2435,6.4
CU,2020-10-08,71.6,-1.14,-1.14,6.14,Khris Davis,501981,425844,14,R,R,0.9,-0.8,0.88,0.75,2.42439940129109,-104.294535857615,-1.77381455636564,6.27444872922646,19.2009850083298,-37.7553758813795,71,2512,6
SL,2020-10-08,86.1,2.28,2.28,5.72,Corey Seager,608369,670970,9,L,L,-0.3,-0.1,0.47,1.87,-3.69098510593927,-125.463180525505,-2.72881192888133,-2.15662631380979,24.7061064164604,-32.8644439354432,85.5,2478,5.8
CU,2020-10-08,82.2,1.83,1.83,6.89,Brandon Lowe,664040,656756,13,L,L,-0.1,-0.2,-0.67,0.84,-5.50072567403172,-119.595117118031,-6.87293387334424,0.0518852701541342,22.0203778277371,-32.7172767640797,82.5,2345,6.4
SL,2020-10-08,87.2,2.22,2.22,5.74,Corey Seager,608369,670970,4,L,L,-0.4,0,-0.83,2.46,-6.4885873328862,-126.967100737761,-1.72087772010641,-3.10474731736456,24.3586780205233,-32.249066320163,87.3,2443,6.1
CH,2020-10-08,87.6,-1.64,-1.64,5.65,Corey Dickerson,572816,657140,13,L,R,-1.5,0.3,-2.21,1.93,1.65531484527101,-127.474818373299,-3.32597421188237,-16.2283025212175,29.0667340312247,-28.8030107879937,87.1,1675,6.2
FF,2020-10-08,88.2,-1.56,-1.56,6.29,Khris Davis,501981,425844,4,R,R,0,1.4,-0.8,2.29,1.85280282578313,-128.482032251355,-6.55362598440592,-0.385012659262889,24.5371456621761,-15.6105983331982,88.1,2295,6
FF,2020-10-08,93.5,1.87,1.87,5.89,Corey Seager,608369,670970,14,L,L,1.1,1.1,1.29,1.19,-3.81087285998348,-135.95551419537,-8.66354148751675,14.0013230203997,30.4401534607196,-17.1809187118463,93,2275,6.1
SI,2020-10-08,93.9,-1.75,-1.75,5.66,Jon Berti,542932,657140,11,R,R,-1.3,0.5,-1.87,3.54,2.45670962827956,-136.669904479178,-0.753462479849563,-16.2337170660804,32.0011799772849,-26.5759978646357,93.3,2143,6.1
SI,2020-10-08,91.8,1.99,1.99,6.87,Brandon Lowe,664040,656756,2,L,L,1.3,1.1,0.17,3.03,-7.47950169633747,-133.321267437298,-6.22115941555225,17.5298809814586,29.0463301872135,-17.9089848302557,91.7,2399,6.3
SL,2020-10-08,85,-1.32,-1.32,6.39,Khris Davis,501981,425844,14,R,R,0.6,0.3,0.65,1.3,3.47077925841634,-123.729093345199,-6.2587024429601,5.07173143378402,24.1900216228132,-27.6597361035434,84.5,2381,5.9
FF,2020-10-08,89.1,-1.36,-1.36,6.33,Khris Davis,501981,425844,12,R,R,-0.2,1.4,0.65,3.68,5.29497159292688,-129.721123233297,-3.48534231947625,-3.19631861995872,25.9622454709945,-15.450215474402,88.7,2271,5.9
SI,2020-10-08,92.6,1.98,1.98,6.9,Yandy Diaz,650490,656756,12,R,L,1.3,1.1,0.99,2.93,-5.41064738195947,-134.598459376339,-6.66742263992199,17.2532547559936,29.9528757215478,-17.7484490127873,92.3,2258,6.2
FF,2020-10-08,95.1,2.11,2.11,5.84,Mookie Betts,605141,670970,12,R,L,0.9,1,2.28,2.82,-1.54690416618888,-138.498566845859,-4.59162343649364,11.9169466669984,32.6806780514213,-17.8636484416473,94.6,2325,6.1
FF,2020-10-08,99.1,-2.38,-2.38,5.95,Adam Duvall,594807,664350,5,R,R,-1,1.3,-0.07,2.4,8.61329026505484,-143.809369956438,-7.20082947551006,-15.9724957098651,36.528497238529,-12.5969621896432,98.3,2110,6.2
CH,2020-10-08,84.8,-1.58,-1.58,6.2,Khris Davis,501981,425844,13,R,R,-1,0.6,-1.29,1.07,2.68974451734108,-123.489885199121,-6.91495031852924,-11.0383927844343,22.4872128712322,-24.6702453841712,84.6,1511,5.9
FS,2020-10-08,81.7,2,2,5.77,Mookie Betts,605141,670970,14,R,L,1.3,0.2,0.86,-0.81,-4.9948223319249,-118.67334476497,-8.56677245005452,12.8177467307704,24.6606161616624,-28.5668669778167,81.3,943,6.3
CU,2020-10-08,89.6,-2.74,-2.74,5.73,Adam Duvall,594807,664350,14,R,R,0.7,0.2,1.35,2.15,8.54055371471608,-130.280113403532,-3.15453294346465,6.45996747991338,27.3538475284208,-29.9686782686859,89.3,2314,6.1
CH,2020-10-08,80.9,1.7,1.7,6.84,Yandy Diaz,650490,656756,14,R,L,0.8,1.4,0.29,0.51,-4.72211128908122,-117.465575455295,-10.0676222140174,8.57993851069035,22.031271192767,-17.7322793356682,80.8,1777,6.3
FF,2020-10-08,91.6,2.07,2.07,6.9,Yandy Diaz,650490,656756,11,R,L,0.8,1.5,-1.4,3.53,-10.3626119563358,-132.839097593459,-5.76073941284247,11.2680637610524,29.3560586046363,-13.5799738198628,91.3,2359,6.3
FF,2020-10-08,87.2,-1.51,-1.51,6.24,Khris Davis,501981,425844,7,R,R,0.2,1.3,-0.65,1.58,1.72752793688581,-126.897942852592,-7.65944991675192,1.40187723460411,23.850582433665,-17.0619464748904,87.1,2178,6
FF,2020-10-08,95.1,1.92,1.92,5.92,Mookie Betts,605141,670970,3,R,L,0.6,1.1,0.69,2.89,-4.62819203509468,-138.376093419652,-4.79215934926035,9.28052120744487,31.2662746931707,-16.8814368147859,94.6,2246,6
CH,2020-10-08,89.6,-2.81,-2.81,5.26,Adam Duvall,594807,664350,4,R,R,-1.3,0,-0.38,2.75,8.78701426571466,-130.281342663784,-0.27608538283776,-17.0610192045909,27.0176269373442,-31.9803986220461,89.2,1637,6
CU,2020-10-08,80.2,1.92,1.92,6.75,Yandy Diaz,650490,656756,13,R,L,-0.2,-0.1,-0.92,1.22,-5.90848526939689,-116.650800800175,-5.39526092317926,-0.856952031992122,20.880317585591,-32.2458055259548,80.6,2254,6.5
CU,2020-10-08,80.1,2.24,2.24,6.01,Mookie Betts,605141,670970,14,R,L,-1.3,-0.2,1.42,1.79,0.629030733315104,-116.59369500847,-2.18479909191284,-11.9215532411094,23.3955405245334,-33.7513597951401,79.4,2451,5.9
SL,2020-10-08,84.4,-1.47,-1.47,6.36,Khris Davis,501981,425844,9,R,R,0.5,0.5,0.42,1.71,3.32502886950921,-122.967227591143,-5.4369537470765,4.79276044441555,22.6908832760213,-26.5131469906762,84.2,2260,5.9
FF,2020-10-08,99.6,-2.33,-2.33,6.09,Adam Duvall,594807,664350,5,R,R,-0.8,1.2,-0.22,2.82,7.64917711055955,-144.732308862135,-6.32952647193828,-13.0162141947171,33.5010299921401,-14.3786205474253,99.3,2004,6.2
CU,2020-10-08,78.7,2.13,2.13,6.13,Mookie Betts,605141,670970,14,R,L,-1.2,-0.5,1.43,1.01,0.756749302693908,-114.543594221828,-3.28565784764922,-10.8480839629571,24.1822908644057,-35.9230935692707,77.8,2394,5.9
CH,2020-10-08,82.8,1.77,1.77,6.87,Mike Zunino,572287,656756,6,R,L,1,1.1,0.38,2.62,-5.04772684097595,-120.505720260757,-5.4381997070654,10.3642667644242,21.3102058699592,-20.4994257345375,83.1,1698,6.3
SL,2020-10-08,91.8,-2.7,-2.7,5.68,Adam Duvall,594807,664350,14,R,R,0.6,0.4,1.58,1.38,9.51688711201193,-133.283843802053,-5.827092364586,5.32259522636738,28.2470521511199,-26.7187359173963,92,2455,6.5
SL,2020-10-08,87.4,-1,-1,6.16,George Springer,543807,593423,6,R,R,0.4,-0.2,0.72,2.27,3.35290551219146,-127.333301149725,-2.79444952125405,3.42316835562459,23.5401632025606,-34.49434719767,87.3,2483,5.9
CU,2020-10-08,81.2,1.91,1.91,6.9,Mike Zunino,572287,656756,13,R,L,-0.1,-0.2,-1.13,-0.12,-6.67867881787433,-117.913470661407,-8.72206169279645,0.670721842549465,21.2263310159442,-32.5959815776507,81.3,2363,6.4
CU,2020-10-08,82.7,1.82,1.82,6.03,Fernando Tatis Jr.,665487,628711,2,R,L,-1.4,0,0.28,3.03,-0.80196784196426,-120.471142630443,-0.323523074106268,-13.2986656606088,24.8942586239368,-32.4282863197474,81.7,2866,5.7
SL,2020-10-08,87.5,-1.01,-1.01,6.14,George Springer,543807,593423,7,R,R,0.4,0,-0.63,1.69,0.0987217857442278,-127.577474639091,-4.66058719477988,4.45080097205738,22.8940252368038,-31.6115262729501,87.4,2553,5.8
CU,2020-10-08,86.7,-2.73,-2.73,5.57,Adam Duvall,594807,664350,9,R,R,0.6,-0.2,0.64,1.52,6.73496284510414,-126.099509246209,-2.99869529945913,5.54466498990233,25.6721051336331,-34.3078094537326,86.8,2367,6.4
FF,2020-10-08,96.1,2.06,2.06,6.08,Fernando Tatis Jr.,665487,628711,2,R,L,0.7,1.4,0.16,3.38,-6.57850545094985,-139.632734155764,-4.69509711703539,10.9983278609006,34.3573101471736,-12.62727335611,94.6,2477,5.7
FF,2020-10-08,97.4,-0.96,-0.96,6.17,George Springer,543807,593423,14,R,R,-0.4,1.3,1.01,1.63,6.07564469840967,-141.595975538587,-9.73491164834905,-6.22994585960083,28.103910027377,-12.1379227421584,97.2,2455,5.9
CH,2020-10-08,82.7,1.8,1.8,6.74,Mike Zunino,572287,656756,13,R,L,0.8,1.1,-0.31,-1.16,-6.43955381334917,-119.665711398017,-13.6738927555849,9.2494858378811,21.5665118007508,-19.0869485513064,82.9,1830,6.6
SL,2020-10-08,88.2,-2.9,-2.9,5.66,Adam Duvall,594807,664350,5,R,R,0.3,0.3,0.24,2.55,6.92641958290171,-128.364530553473,-2.14252716552797,2.28623823855173,26.5163094044249,-28.3924759762468,88.2,2365,6.3
SI,2020-10-08,96.9,-2.74,-2.74,5.68,Dansby Swanson,621020,664350,11,R,R,-1.5,0.6,-1.06,3.28,7.85321773415644,-140.904165894515,-2.12743740052131,-21.8415378232186,33.0475545575184,-24.3382521006437,96.1,2000,5.9
CU,2020-10-08,81.9,1.82,1.82,6.78,Mike Zunino,572287,656756,13,R,L,-0.2,0,-2.43,-1.82,-9.19800452440598,-118.412576675256,-12.734300251234,0.00356494573920152,22.5126653745394,-29.8202587872977,81.5,2388,6.4
CH,2020-10-08,88.4,1.98,1.98,5.83,Fernando Tatis Jr.,665487,628711,14,R,L,1.4,0.3,1.26,1.9,-4.69465870107454,-128.636431556338,-4.09804766096244,16.8922293241798,29.0201761131104,-27.9717921265647,87.4,1788,5.8
SI,2020-10-08,97.1,-1.15,-1.15,6.11,George Springer,543807,593423,1,R,R,-1,1,-0.28,3.27,4.42976667894057,-141.35350720629,-4.42185690853012,-13.7670869557364,30.214720044301,-17.5913726463902,96.3,2379,5.6
CH,2020-10-08,86.3,-2.71,-2.71,5.45,Dansby Swanson,621020,664350,14,R,R,-1.5,0.3,0.05,1.38,9.48792869003504,-125.292195635882,-3.93325420126242,-17.512945569136,25.2567709600554,-28.8026602057835,85.6,1628,5.9
FF,2020-10-08,95.5,1.76,1.76,6.15,Fernando Tatis Jr.,665487,628711,3,R,L,0.5,1.5,0.43,3.33,-4.59714917776987,-138.942872100601,-5.19772399442365,7.75384723906827,32.8247726965462,-11.2093698284607,94.3,2503,5.7
SL,2020-10-08,87.1,-1.2,-1.2,6.18,George Springer,543807,593423,11,R,R,0.5,-0.2,-0.92,3.92,-0.413792257528165,-126.901056546522,1.00710249673489,5.80077177370725,24.9769922998639,-34.2041990346287,86.4,2522,5.7
FC,2020-10-08,88,2,2,6.91,Mike Zunino,572287,656756,1,R,L,0.1,1.2,-0.63,2.71,-6.49981417396805,-127.915910138525,-6.62779828134893,1.8893873325808,24.6487011079029,-17.6763599656238,88.2,2420,6.3
SL,2020-10-08,87,-1.03,-1.03,6.22,Martin Maldonado,455117,593423,7,R,R,0.4,-0.1,-0.55,1.79,0.331363706883,-126.686101635809,-4.20983603588354,4.18388168214849,25.4426264308986,-32.6880321754952,86.5,2571,5.9
SI,2020-10-08,90.6,2.39,2.39,3.77,Trent Grisham,663757,592473,8,L,L,1.5,-0.6,-0.04,2.15,-9.24158059457381,-131.564515569007,3.29436537101148,18.8312377851673,28.4915078151407,-40.4629519373404,91.1,2024,6.7
CU,2020-10-08,84.8,-2.78,-2.78,5.66,Dansby Swanson,621020,664350,14,R,R,0.6,0,1.49,1.2,8.83148397327864,-123.139620074085,-4.05445146091827,3.90395375594198,25.7119816295643,-31.3964067288364,84.5,2378,6.3
FF,2020-10-08,91.4,1.86,1.86,6.92,Mike Zunino,572287,656756,13,R,L,0.6,1.4,-0.91,2.04,-8.19361278453206,-132.593205193006,-9.42396626783464,8.61376633903329,27.0196024048885,-13.5948674796814,91.2,2345,6.3
CH,2020-10-08,85.5,-2.91,-2.91,5.52,Ozzie Albies,645277,664350,7,L,R,-1.4,0.3,-0.4,1.99,8.70825484114416,-124.192273560825,-2.56504913014797,-16.1760330446655,25.1954363589685,-28.9428064185957,85.3,1625,6.3
SI,2020-10-08,90.2,2.5,2.5,3.74,Trent Grisham,663757,592473,9,L,L,1.4,-0.3,0.74,2.17,-7.43919915603895,-131.178079728767,2.7179681715584,17.9882036348976,27.6559143380192,-36.3970205936526,90.7,2069,6.6
FF,2020-10-08,91.4,1.85,1.85,6.97,Kevin Kiermaier,595281,656756,2,L,L,0.8,1.4,-0.22,3.07,-6.80619601706838,-132.875557449182,-6.92691759998625,10.4136944103998,25.6263807901781,-14.6970414951118,91.5,2352,6.2
FF,2020-10-08,98.1,-0.75,-0.75,6.23,Martin Maldonado,455117,593423,14,R,R,0.1,1.4,2.12,1.86,7.43316356436471,-142.505847378861,-9.43186809083986,-0.249177856601682,31.8844873954534,-11.2930060478669,97.2,2388,5.8
FF,2020-10-08,95.5,-2.77,-2.77,5.71,Travis d'Arnaud,518595,664350,12,R,R,-0.7,1.1,0.02,4.09,8.91283132919726,-138.725569086759,-1.08024385140488,-11.5383843078545,33.0201516172054,-17.8853469748297,94.4,1933,5.9
SL,2020-10-08,85.2,-0.93,-0.93,6.17,Martin Maldonado,455117,593423,14,R,R,0.6,-0.1,1.26,2.07,4.00003238950331,-124.07227391688,-3.18527309279555,4.93959058039135,24.1935260168898,-32.5264486503583,84.7,2576,5.9
SI,2020-10-08,90.7,2.34,2.34,3.77,Jason Castro,488771,592473,14,L,L,1.5,-0.3,1.13,2.59,-6.24050541121104,-131.869500353317,3.57541141727096,18.5779072991375,27.8297939733378,-36.2117783530597,91.1,2191,6.6
CU,2020-10-08,80.1,1.93,1.93,6.91,Kevin Kiermaier,595281,656756,13,L,L,0,-0.4,-0.69,0.92,-5.80331564508249,-116.620667831714,-5.78317489292131,1.08164903005193,19.0958265733135,-35.3813099677491,80.4,2278,6.2
FF,2020-10-08,90.7,1.94,1.94,6.93,Kevin Kiermaier,595281,656756,11,L,L,0.3,1.6,-1.36,3.05,-8.9977714215491,-131.70088085951,-7.22957391127191,5.91378267310349,26.9523405866036,-12.0136619086761,90.7,2360,6.3
CH,2020-10-08,87.1,-2.87,-2.87,5.53,Travis d'Arnaud,518595,664350,1,R,R,-1.5,0.5,-0.62,3.15,8.39490681147017,-126.602859235991,-0.493169276548562,-17.5802980857616,26.0131174692008,-27.2523508985392,86.7,1720,6.1
FF,2020-10-08,98.4,-1.05,-1.05,6.22,Martin Maldonado,455117,593423,12,R,R,-0.3,1.4,0.92,4.47,6.00252789516206,-143.239389338273,-2.61902148888941,-5.63524030233371,31.8812639279284,-11.9758436754043,97.7,2524,5.8
SI,2020-10-08,90.2,2.39,2.39,3.65,Jason Castro,488771,592473,14,L,L,1.6,-0.4,1.33,2.32,-6.09167551939559,-131.120644502457,3.52029018950349,20.0069669691675,29.3173657027387,-37.5370932943837,90.2,2141,6.5
SI,2020-10-08,95.3,-2.91,-2.91,5.61,Travis d'Arnaud,518595,664350,11,R,R,-1.4,0.5,-1.23,3.52,7.42777657586406,-138.663450080961,-0.985864318048834,-19.324527633384,31.7593990166808,-25.621131020158,94.5,1924,5.9
SI,2020-10-08,90.5,2.39,2.39,3.7,Jason Castro,488771,592473,9,L,L,1.5,-0.2,0.49,1.74,-8.07673246464757,-131.530161381875,1.49932310812568,19.6759952739205,28.6622645165339,-35.0245861546378,90.8,2108,6.6
CH,2020-10-08,82.7,1.71,1.71,6.86,Willy Adames,642715,656756,13,R,L,0.8,1.3,-0.16,0.82,-5.82285265791105,-120.124394832331,-9.82325553071847,8.89224301178248,21.4338555403227,-17.9243793145285,82.9,1763,6.3
SL,2020-10-08,87.9,-1.04,-1.04,6.16,Martin Maldonado,455117,593423,3,R,R,0.5,0,0.49,2.95,2.65174126902532,-128.139883080542,-1.75696613713993,5.07470814412747,23.9163379716323,-32.0383454046847,87.5,2674,5.7
SI,2020-10-08,90.6,1.76,1.76,6.94,Willy Adames,642715,656756,14,R,L,1.2,1,1.21,2.55,-3.89658849887568,-131.860237492986,-7.25739957755197,14.7444930286829,26.7156415834454,-18.8747955910802,90.7,2146,6.2
SI,2020-10-08,90.1,2.47,2.47,3.7,Jake Cronenworth,630105,592473,7,L,L,1.6,-0.4,-0.64,1.97,-11.1684072567116,-130.692798654892,2.49012204689686,20.6574589276542,27.8030348716965,-37.0652301223431,90.4,2095,6.7
SL,2020-10-08,87.7,-1.22,-1.22,6.11,Martin Maldonado,455117,593423,9,R,R,0.5,-0.1,0.77,1.7,3.81588086877003,-127.835090893264,-4.29964335500242,4.55206184543318,23.1740200921127,-33.100289481033,87.4,2642,5.8
FF,2020-10-08,98.3,-2.61,-2.61,5.96,Marcell Ozuna,542303,664350,2,R,R,-0.8,0.9,-0.27,3.12,8.18357767333043,-142.952124995829,-4.30224311868328,-12.9309020064538,32.3211692169727,-19.1203730133529,98.2,2046,6.2
SL,2020-10-08,88.7,-1.11,-1.11,6.15,Martin Maldonado,455117,593423,5,R,R,0.3,0.2,0.26,2.43,2.67384336937913,-129.258846129263,-3.42943845591988,3.00245834528641,25.4526936664445,-29.7998410541958,88.1,2551,5.7
FF,2020-10-08,96.9,-2.86,-2.86,5.63,Freddie Freeman,518692,664350,1,L,R,-1,0.9,-0.45,3.31,8.6453522961016,-140.931729895658,-2.80852818014234,-15.4755153070368,31.55809396986,-19.134975954473,95.9,2125,5.7
SI,2020-10-08,90.4,2.56,2.56,3.58,Jake Cronenworth,630105,592473,6,L,L,1.5,-0.2,0.34,2.42,-8.80774749055428,-131.326734413915,3.62662587257397,19.4107276747183,28.3983506338304,-36.0246089430368,90.7,2027,6.6
CH,2020-10-08,81.9,1.72,1.72,6.85,Willy Adames,642715,656756,12,R,L,0.8,1.1,1.21,2.69,-2.67657749520394,-119.207773849879,-5.02087809157179,8.08550201959833,22.1446713499816,-20.7621302965264,82.1,1667,6.4
FS,2020-10-08,88.1,-1.21,-1.21,6.11,Josh Reddick,502210,593423,13,L,R,-1,0.8,-0.83,1.44,2.92673081430044,-128.325036994174,-6.93988019219863,-11.5022775714714,22.0695274414367,-22.2196639831246,87.9,1762,5.7
CH,2020-10-08,85.5,-2.92,-2.92,5.38,Freddie Freeman,518692,664350,14,L,R,-1.4,0.4,0.52,0.44,10.9394830693926,-124.010485529824,-6.05409993738518,-16.7979482707943,24.2735654713106,-27.4628133806916,85.5,1643,6.4
SI,2020-10-08,90.9,1.82,1.82,6.93,Willy Adames,642715,656756,12,R,L,1.2,1.1,0.85,3.26,-4.9818032994426,-132.222409996351,-5.75597913496246,15.085652357686,26.9739344492436,-17.7754571814301,91,2168,6.3
SI,2020-10-08,89.6,2.45,2.45,3.69,Jake Cronenworth,630105,592473,14,L,L,1.5,-0.1,0,1.35,-9.34733701972097,-130.143477033286,0.580179020203142,19.408745071696,28.1983014101532,-34.2238642577893,89.9,2192,6.7
FF,2020-10-08,98.5,-2.83,-2.83,5.82,Freddie Freeman,518692,664350,14,L,R,-0.9,1.2,0.83,2.03,11.9451362938597,-142.898462295698,-7.48583366225564,-14.9731616710191,32.0052222489382,-14.6412975908453,98,2146,6.1
FF,2020-10-08,91.2,1.77,1.77,6.9,Willy Adames,642715,656756,13,R,L,0.6,1.2,-0.55,1.53,-7.20918723330396,-132.339655142472,-10.2161363211505,9.07153357173469,27.0788616718419,-15.7116485281423,91.1,2177,6.3
SI,2020-10-08,96.5,-1.18,-1.18,6.26,Josh Reddick,502210,593423,5,L,R,-1.3,1.1,-0.27,2.31,5.32020090811899,-140.34922077145,-7.45740114219942,-18.5628869607037,31.2685122471685,-15.5381218481393,95.4,2328,5.6
SI,2020-10-08,89.7,2.55,2.55,3.67,Jake Cronenworth,630105,592473,14,L,L,1.6,-0.5,0.91,1.48,-7.45550584834634,-130.356158128909,1.59034326061465,19.7208892648561,28.8630431652754,-37.8896530772794,89.9,2051,6.6
FF,2020-10-08,97,-1.06,-1.06,6.26,Yuli Gurriel,493329,593423,3,R,R,-0.7,1.5,0.53,3.32,5.67081807113876,-141.066976001775,-5.63680796974394,-10.0069989262894,31.2832525406865,-11.4681085830175,96.1,2423,5.7
CU,2020-10-08,78,2.03,2.03,6.89,Willy Adames,642715,656756,14,R,L,-0.2,-0.3,1.77,2.34,-0.20833473667777,-113.748331238261,-2.47674660703041,-1.69129597321225,19.4492225738577,-34.2487449013663,78.1,2076,6.1
FF,2020-10-08,99.4,-2.39,-2.39,6.13,Ronald Acuna Jr.,660670,664350,11,R,R,-0.7,1,-0.25,3.7,7.53951937186793,-144.62961635918,-3.59017160188438,-11.941867098638,32.2460856987568,-17.7356898250811,99.3,1982,6.2
SI,2020-10-08,87.3,2.6,2.6,3.69,Jake Cronenworth,630105,592473,12,L,L,1.5,-0.4,1.97,2.9,-4.52916089933873,-126.956255517628,5.11672933907618,16.6505902711538,25.769266694089,-37.7831073691843,87.7,1952,6.6
FF,2020-10-08,99.7,-2.51,-2.51,5.95,Ronald Acuna Jr.,660670,664350,3,R,R,-0.8,1.2,0.53,3.15,10.1129119248267,-144.832842510453,-5.10862681014821,-13.1220425273259,33.5441899590532,-14.0722560061253,99.4,2083,6.2
CH,2020-10-08,81.1,2.67,2.67,5.24,Aaron Judge,592450,642232,14,R,L,1.5,0.2,0.97,1.82,-6.61473573863621,-117.934215823072,-1.455810120167,14.8135897102214,21.6807163894435,-30.1516344245511,81.7,2177,6.7
CH,2020-10-08,86.5,-1.53,-1.53,6.24,Chad Pinder,640461,425844,7,R,R,-1.2,0.4,-0.75,1.53,4.27921139712745,-125.984500913123,-5.95577254461238,-13.6473828079409,22.7437998810016,-26.6223119446165,86.3,1580,5.9
SI,2020-10-08,97.4,-2.98,-2.98,5.78,Ronald Acuna Jr.,660670,664350,11,R,R,-1.3,0.6,-0.54,3.87,9.4229926154565,-141.593738873217,-0.937504940689411,-19.5321000695036,31.4467400983787,-24.4602873268364,96.6,2064,5.8
FC,2020-10-08,84.8,3.01,3.01,4.82,Aaron Judge,592450,642232,13,R,L,-0.2,0.6,-1.59,2.95,-10.4480247531549,-123.235035952821,0.729096441927875,-0.136743319012006,21.0049823942043,-26.4587436038569,85.8,2164,6.7
FF,2020-10-08,89.5,-1.11,-1.11,6.46,Chad Pinder,640461,425844,5,R,R,0.1,1.3,0.22,2.38,2.96332536077839,-130.335215600763,-6.89920460608799,1.10823592524757,24.4609898323881,-15.6676963477566,89.2,2343,5.8
FC,2020-10-08,85.3,3.06,3.06,4.86,Aaron Judge,592450,642232,13,R,L,-0.2,0.5,-1.37,2.74,-9.98430017472105,-123.996055434906,0.21980651477706,-0.578039550305364,23.1652924662638,-26.8872698921582,86,2212,6.6
SI,2020-10-08,98.7,-2.69,-2.69,5.8,Ronald Acuna Jr.,660670,664350,11,R,R,-1.4,0.4,-1.26,3.62,7.18221354546535,-143.572652003278,-1.35433686613227,-21.403652233444,32.3179907683566,-27.0328112213121,98.5,2028,6.1
SL,2020-10-08,84.9,-1.1,-1.1,6.52,Chad Pinder,640461,425844,14,R,R,0.3,0.4,0.78,0.53,3.6892143716906,-123.523169042829,-8.64760650492197,3.02991237637262,19.0695408669544,-26.4182670811423,85.1,2482,6
SL,2020-10-08,79,-3.72,-3.72,3.46,DJ LeMahieu,518934,657044,12,R,R,1,1.2,1,2.57,8.53810548703459,-114.65081207397,2.7197554695239,6.66383540998522,24.030534380714,-22.245945485362,79.2,2152,6.8
SI,2020-10-08,96.7,-2.85,-2.85,5.71,Ronald Acuna Jr.,660670,664350,11,R,R,-1.3,0.7,-1,4.22,7.81534683752673,-140.734002680037,-0.118169135515164,-19.0262475028639,31.2281335625609,-22.5349014168705,95.9,2077,5.8
SL,2020-10-08,85.2,-1.09,-1.09,6.45,Chad Pinder,640461,425844,14,R,R,0.7,0.4,0.82,0.6,2.96709938709652,-123.89958619766,-8.25139313275539,7.1595507827863,22.6315459511437,-26.6023123319159,84.9,2411,6
CU,2020-10-08,84.6,-1.34,-1.34,5.84,Chad Wallach,595453,657140,14,R,R,1.2,-0.6,0.2,0.73,1.20420250906106,-123.215948414737,-4.39193186703128,11.8316799311834,25.3932680803913,-37.3149675413276,84.3,2641,6.1
SI,2020-10-08,92.7,-3.7,-3.7,3.61,DJ LeMahieu,518934,657044,8,R,R,-1.5,-0.5,0.14,1.92,13.0732560839166,-134.343511711742,2.63479116100603,-20.5959024325207,28.6911347631808,-39.0511102799206,93.1,1985,6.7
FF,2020-10-08,87.5,-1.13,-1.13,6.42,Chad Pinder,640461,425844,14,R,R,0.3,1.3,0.85,1.91,4.12722640881482,-127.446912551955,-7.48603126322863,2.62489046005728,21.3616679019182,-16.7571434192184,87.6,2290,5.9
SI,2020-10-08,90,2.53,2.53,3.69,Mitch Moreland,519048,592473,12,L,L,1.5,-0.3,0.97,2.69,-7.11525270764377,-130.817180645681,4.20369202195118,19.0410168915778,27.7643104158485,-36.9785854617473,90.2,2025,6.5
FF,2020-10-08,87.1,-1.46,-1.46,6.32,Chad Pinder,640461,425844,13,R,R,-0.1,1.3,-1.05,2.14,1.25804278401126,-126.898215555035,-6.55371790391231,-1.71682247462485,22.4284305695138,-17.2060016887376,87.1,2296,5.9
SL,2020-10-08,79.1,-3.58,-3.58,3.54,DJ LeMahieu,518934,657044,14,R,R,1.3,0.7,1,0.83,7.65354421411404,-115.025781183949,-0.452985577999302,9.63919670905952,22.7044570852002,-25.725353272093,79.3,2261,6.6
